Tipo de Venta,Centro de Operaciones,Nro Documento,Fecha,Total
EVENTO RS,104,FV-00041168,16/04/2019,44274
EVENTO RS,104,FV-00041169,16/04/2019,25319
EVENTO RS,104,FV-00041171,16/04/2019,25568
EVENTO RS,104,FV-00041172,16/04/2019,28170
EVENTO RS,104,FV-00041177,16/04/2019,9800
EVENTO RS,104,FV-00041178,16/04/2019,17565
EVENTO RS,104,FV-00041181,16/04/2019,10320
EVENTO RS,104,FV-00041183,16/04/2019,16455
EVENTO RS,104,FV-00041184,16/04/2019,20520
EVENTO RS,104,FV-00041195,16/04/2019,33336
EVENTO RS,104,FV-00041198,16/04/2019,56790
EVENTO RS,104,FV-00041201,16/04/2019,4508
EVENTO RS,104,FV-00041202,16/04/2019,2879
EVENTO RS,104,FV-00041204,16/04/2019,7110
EVENTO RS,104,FV-00041205,16/04/2019,6540
EVENTO RS,104,FV-00041206,16/04/2019,17760
EVENTO RS,104,FV-00041208,16/04/2019,2400
EVENTO RS,104,FV-00041209,16/04/2019,2900
EVENTO RS,104,FV-00041210,16/04/2019,46495
EVENTO RS,104,FV-00041212,16/04/2019,7209
EVENTO RS,104,FV-00041213,17/04/2019,278356
EVENTO RS,104,FV-00041214,17/04/2019,80899
EVENTO RS,104,FV-00041218,17/04/2019,27060
EVENTO RS,104,FV-00041229,17/04/2019,17370
EVENTO RS,104,FV-00041230,17/04/2019,2574
EVENTO RS,104,FV-00041231,17/04/2019,10440
EVENTO RS,104,FV-00041233,17/04/2019,8910
EVENTO RS,104,FV-00041235,17/04/2019,10398
EVENTO RS,104,FV-00041236,22/04/2019,4830
EVENTO RS,104,FV-00041237,22/04/2019,6107
EVENTO RS,104,FV-00041243,22/04/2019,20104
EVENTO RS,104,FV-00041248,22/04/2019,8586
EVENTO RS,104,FV-00041256,22/04/2019,256
EVENTO RS,104,FV-00041258,22/04/2019,1920
EVENTO RS,104,FV-00041261,22/04/2019,42750
EVENTO RS,104,FV-00041262,22/04/2019,9401
EVENTO RS,104,FV-00041263,22/04/2019,8594
EVENTO RS,104,FV-00041265,22/04/2019,6503
EVENTO RS,104,FV-00041268,22/04/2019,27990
EVENTO RS,104,FV-00041269,22/04/2019,279480
EVENTO RS,104,FV-00041272,22/04/2019,27450
EVENTO RS,104,FV-00041273,22/04/2019,17742
EVENTO RS,104,FV-00041274,22/04/2019,6420
EVENTO RS,104,FV-00041276,22/04/2019,31050
EVENTO RS,104,FV-00041277,22/04/2019,17520
EVENTO RS,104,FV-00041279,22/04/2019,20242
EVENTO RS,104,FV-00041283,22/04/2019,6471
EVENTO RS,104,FV-00041284,22/04/2019,16434
EVENTO RS,104,FV-00041285,22/04/2019,26398
EVENTO RS,104,FV-00041286,22/04/2019,1484
EVENTO RS,104,FV-00041287,22/04/2019,8910
EVENTO RS,104,FV-00041288,22/04/2019,14940
EVENTO RS,104,FV-00041289,22/04/2019,9628
EVENTO RS,104,FV-00041290,22/04/2019,15480
EVENTO RS,104,FV-00041292,22/04/2019,3915
EVENTO RS,104,FV-00041294,22/04/2019,9058
EVENTO RS,104,FV-00041295,22/04/2019,6145
EVENTO RS,104,FV-00041296,22/04/2019,12420
EVENTO RS,104,FV-00041298,22/04/2019,2770
EVENTO RS,104,FV-00041299,22/04/2019,6210
EVENTO RS,104,FV-00041303,22/04/2019,9111
EVENTO RS,104,FV-00041308,22/04/2019,13500
EVENTO RS,104,FV-00041310,22/04/2019,7110
EVENTO RS,104,FV-00041312,22/04/2019,6503
EVENTO RS,104,FV-00041315,22/04/2019,34302
EVENTO RS,104,FV-00041318,22/04/2019,3972
EVENTO RS,104,FV-00041319,22/04/2019,587480
EVENTO RS,104,FV-00041325,22/04/2019,5040
EVENTO RS,104,FV-00041326,22/04/2019,4373
EVENTO RS,104,FV-00041332,22/04/2019,22230
EVENTO RS,104,FV-00041333,22/04/2019,28595
EVENTO RS,104,FV-00041338,22/04/2019,13006
EVENTO RS,104,FV-00041340,22/04/2019,9738
EVENTO RS,104,FV-00041341,22/04/2019,7230
EVENTO RS,104,FV-00041345,22/04/2019,126446
EVENTO RS,104,FV-00041346,22/04/2019,2916
EVENTO RS,104,FV-00041348,22/04/2019,1287
EVENTO RS,104,FV-00041352,22/04/2019,103599
EVENTO RS,104,FV-00041355,22/04/2019,21444
EVENTO RS,104,FV-00041360,23/04/2019,28920
EVENTO RS,104,FV-00041361,23/04/2019,35860
EVENTO RS,104,FV-00041364,23/04/2019,5880
EVENTO RS,104,FV-00041365,23/04/2019,37290
EVENTO RS,104,FV-00041366,23/04/2019,5867
EVENTO RS,104,FV-00041368,23/04/2019,51499
EVENTO RS,104,FV-00041370,23/04/2019,18150
EVENTO RS,104,FV-00041373,23/04/2019,8594
EVENTO RS,104,FV-00041374,23/04/2019,7800
EVENTO RS,104,FV-00041375,23/04/2019,11284
EVENTO RS,104,FV-00041376,23/04/2019,15390
EVENTO RS,104,FV-00041377,23/04/2019,34560
EVENTO RS,104,FV-00041382,23/04/2019,3720
EVENTO RS,104,FV-00041386,23/04/2019,5220
EVENTO RS,104,FV-00041388,23/04/2019,1400
EVENTO RS,104,FV-00041390,23/04/2019,5540
EVENTO RS,104,FV-00041391,23/04/2019,16590
EVENTO RS,104,FV-00041392,23/04/2019,4596
EVENTO RS,104,FV-00041393,23/04/2019,18630
EVENTO RS,104,FV-00041395,23/04/2019,780300
EVENTO RS,104,FV-00041396,23/04/2019,7200
EVENTO RS,104,FV-00041400,23/04/2019,8496
EVENTO RS,104,FV-00041404,23/04/2019,2016
EVENTO RS,104,FV-00041405,23/04/2019,68420
EVENTO RS,104,FV-00041406,23/04/2019,8040
EVENTO RS,104,FV-00041407,23/04/2019,1990
EVENTO RS,104,FV-00041408,23/04/2019,19980
EVENTO RS,104,FV-00041412,23/04/2019,6818
EVENTO RS,104,FV-00041413,23/04/2019,1646
EVENTO RS,104,FV-00041417,23/04/2019,4866
EVENTO RS,104,FV-00041423,23/04/2019,48105
EVENTO RS,104,FV-00041428,23/04/2019,504900
EVENTO RS,104,FV-00041431,23/04/2019,2898
EVENTO RS,104,FV-00041436,23/04/2019,15705
EVENTO RS,104,FV-00041437,23/04/2019,71600
EVENTO RS,104,FV-00041439,23/04/2019,25060
EVENTO RS,104,FV-00041444,23/04/2019,14331
EVENTO RS,104,FV-00041447,23/04/2019,558990
EVENTO RS,104,FV-00041454,23/04/2019,42880
EVENTO RS,104,FV-00041457,23/04/2019,30580
EVENTO RS,104,FV-00041461,23/04/2019,31988
EVENTO RS,104,FV-00041462,23/04/2019,22077
EVENTO RS,104,FV-00041465,24/04/2019,13860
EVENTO RS,104,FV-00041469,24/04/2019,3780
EVENTO RS,104,FV-00041472,24/04/2019,53580
EVENTO RS,104,FV-00041476,24/04/2019,3240
EVENTO RS,104,FV-00041480,24/04/2019,110224
EVENTO RS,104,FV-00041481,24/04/2019,1718
EVENTO RS,104,FV-00041484,24/04/2019,4959
EVENTO RS,104,FV-00041485,24/04/2019,8185
EVENTO RS,104,FV-00041487,24/04/2019,1050
EVENTO RS,104,FV-00041489,24/04/2019,390
EVENTO RS,104,FV-00041491,24/04/2019,16440
EVENTO RS,104,FV-00041493,24/04/2019,12420
EVENTO RS,104,FV-00041495,24/04/2019,6503
EVENTO RS,104,FV-00041496,24/04/2019,13800
EVENTO RS,104,FV-00041506,24/04/2019,680
EVENTO RS,104,FV-00041509,24/04/2019,21594
EVENTO RS,104,FV-00041510,24/04/2019,7740
EVENTO RS,104,FV-00041511,24/04/2019,25840
EVENTO RS,104,FV-00041512,24/04/2019,10740
EVENTO RS,104,FV-00041513,24/04/2019,3360
EVENTO RS,104,FV-00041517,24/04/2019,5400
EVENTO RS,104,FV-00041518,24/04/2019,1200
EVENTO RS,104,FV-00041520,24/04/2019,1200
EVENTO RS,104,FV-00041521,24/04/2019,30380
EVENTO RS,104,FV-00041523,24/04/2019,6750
EVENTO RS,104,FV-00041526,24/04/2019,6363
EVENTO RS,104,FV-00041528,24/04/2019,2872
EVENTO RS,104,FV-00041530,24/04/2019,21960
EVENTO RS,104,FV-00041532,24/04/2019,89100
EVENTO RS,104,FV-00041533,24/04/2019,4760
EVENTO RS,104,FV-00041535,24/04/2019,7977
EVENTO RS,104,FV-00041537,24/04/2019,3780
EVENTO RS,104,FV-00041539,24/04/2019,41580
EVENTO RS,104,FV-00041540,24/04/2019,37200
EVENTO RS,104,FV-00041551,24/04/2019,14344
EVENTO RS,104,FV-00041554,24/04/2019,10648
EVENTO RS,104,FV-00041560,25/04/2019,7755
EVENTO RS,104,FV-00041562,25/04/2019,2220
EVENTO RS,104,FV-00041569,25/04/2019,7560
EVENTO RS,104,FV-00041570,25/04/2019,5946
EVENTO RS,104,FV-00041573,25/04/2019,1920
EVENTO RS,104,FV-00041578,25/04/2019,18550
EVENTO RS,104,FV-00041581,25/04/2019,19440
EVENTO RS,104,FV-00041582,25/04/2019,62874
EVENTO RS,104,FV-00041583,25/04/2019,3603
EVENTO RS,104,FV-00041587,25/04/2019,22050
EVENTO RS,104,FV-00041589,25/04/2019,1710
EVENTO RS,104,FV-00041591,25/04/2019,7740
EVENTO RS,104,FV-00041595,25/04/2019,30366
EVENTO RS,104,FV-00041596,25/04/2019,176524
EVENTO RS,104,FV-00041603,25/04/2019,12072
EVENTO RS,104,FV-00041604,25/04/2019,57030
EVENTO RS,104,FV-00041607,25/04/2019,10682
EVENTO RS,104,FV-00041608,25/04/2019,23140
EVENTO RS,104,FV-00041612,25/04/2019,21850
EVENTO RS,104,FV-00041613,25/04/2019,8370
EVENTO RS,104,FV-00041614,25/04/2019,21420
EVENTO RS,104,FV-00041617,25/04/2019,12630
EVENTO RS,104,FV-00041618,25/04/2019,10770
EVENTO RS,104,FV-00041621,25/04/2019,5940
EVENTO RS,104,FV-00041622,25/04/2019,1988
EVENTO RS,104,FV-00041625,25/04/2019,1380
EVENTO RS,104,FV-00041626,25/04/2019,26280
EVENTO RS,104,FV-00041627,25/04/2019,15920
EVENTO RS,104,FV-00041631,25/04/2019,9411
EVENTO RS,104,FV-00041632,25/04/2019,16930
EVENTO RS,104,FV-00041634,25/04/2019,2880
EVENTO RS,104,FV-00041641,25/04/2019,14827
EVENTO RS,104,FV-00041643,25/04/2019,4297
EVENTO RS,104,FV-00041645,25/04/2019,247380
EVENTO RS,104,FV-00041646,25/04/2019,162230
EVENTO RS,104,FV-00041647,25/04/2019,250023
EVENTO RS,104,FV-00041650,25/04/2019,5220
EVENTO RS,104,FV-00041652,25/04/2019,7049
EVENTO RS,104,FV-00041656,25/04/2019,18230
EVENTO RS,104,FV-00041660,25/04/2019,8650
EVENTO RS,104,FV-00041662,25/04/2019,18758
EVENTO RS,105,FV-00096457,1/04/2019,9252
EVENTO RS,105,FV-00096458,1/04/2019,9111
EVENTO RS,105,FV-00096460,1/04/2019,28128
EVENTO RS,105,FV-00096463,1/04/2019,30270
EVENTO RS,105,FV-00096465,1/04/2019,26880
EVENTO RS,105,FV-00096466,1/04/2019,22216
EVENTO RS,105,FV-00096467,1/04/2019,9480
EVENTO RS,105,FV-00096468,1/04/2019,30420
EVENTO RS,105,FV-00096469,1/04/2019,3764
EVENTO RS,105,FV-00096470,1/04/2019,3840
EVENTO RS,105,FV-00096471,1/04/2019,1356
EVENTO RS,105,FV-00096473,1/04/2019,546480
EVENTO RS,105,FV-00096474,1/04/2019,9247
EVENTO RS,105,FV-00096479,1/04/2019,15168
EVENTO RS,105,FV-00096481,1/04/2019,7970
EVENTO RS,105,FV-00096483,1/04/2019,30366
EVENTO RS,105,FV-00096485,1/04/2019,5061
EVENTO RS,105,FV-00096487,1/04/2019,15292
EVENTO RS,105,FV-00096488,1/04/2019,7820
EVENTO RS,105,FV-00096494,1/04/2019,9540
EVENTO RS,105,FV-00096495,1/04/2019,9898
EVENTO RS,105,FV-00096497,1/04/2019,58505
EVENTO RS,105,FV-00096498,1/04/2019,6074
EVENTO RS,105,FV-00096500,1/04/2019,4976
EVENTO RS,105,FV-00096501,1/04/2019,5760
EVENTO RS,105,FV-00096502,1/04/2019,5820
EVENTO RS,105,FV-00096507,1/04/2019,29232
EVENTO RS,105,FV-00096508,1/04/2019,10800
EVENTO RS,105,FV-00096509,1/04/2019,54840
EVENTO RS,105,FV-00096511,1/04/2019,40320
EVENTO RS,105,FV-00096513,1/04/2019,5640
EVENTO RS,105,FV-00096516,1/04/2019,43109
EVENTO RS,105,FV-00096518,1/04/2019,21000
EVENTO RS,105,FV-00096519,1/04/2019,86760
EVENTO RS,105,FV-00096520,1/04/2019,8592
EVENTO RS,105,FV-00096521,1/04/2019,95380
EVENTO RS,105,FV-00096522,1/04/2019,3360
EVENTO RS,105,FV-00096523,1/04/2019,50280
EVENTO RS,105,FV-00096524,1/04/2019,1020
EVENTO RS,105,FV-00096526,1/04/2019,50490
EVENTO RS,105,FV-00096528,1/04/2019,2916
EVENTO RS,105,FV-00096529,1/04/2019,23272
EVENTO RS,105,FV-00096531,1/04/2019,2030
EVENTO RS,105,FV-00096535,1/04/2019,11610
EVENTO RS,105,FV-00096537,1/04/2019,15390
EVENTO RS,105,FV-00096538,1/04/2019,2352
EVENTO RS,105,FV-00096539,1/04/2019,54582
EVENTO RS,105,FV-00096541,1/04/2019,24367
EVENTO RS,105,FV-00096542,1/04/2019,15960
EVENTO RS,105,FV-00096546,1/04/2019,125284
EVENTO RS,105,FV-00096547,1/04/2019,49920
EVENTO RS,105,FV-00096548,1/04/2019,2620
EVENTO RS,105,FV-00096549,1/04/2019,17842
EVENTO RS,105,FV-00096550,1/04/2019,8284
EVENTO RS,105,FV-00096551,1/04/2019,10880
EVENTO RS,105,FV-00096555,1/04/2019,2660
EVENTO RS,105,FV-00096556,1/04/2019,49350
EVENTO RS,105,FV-00096558,1/04/2019,1778
EVENTO RS,105,FV-00096564,1/04/2019,2320
EVENTO RS,105,FV-00096566,1/04/2019,26450
EVENTO RS,105,FV-00096568,1/04/2019,173520
EVENTO RS,105,FV-00096569,1/04/2019,17112
EVENTO RS,105,FV-00096570,1/04/2019,4203
EVENTO RS,105,FV-00096571,1/04/2019,18294
EVENTO RS,105,FV-00096575,1/04/2019,242080
EVENTO RS,105,FV-00096576,1/04/2019,62824
EVENTO RS,105,FV-00096577,1/04/2019,452600
EVENTO RS,105,FV-00096579,1/04/2019,135876
EVENTO RS,105,FV-00096580,1/04/2019,1369
EVENTO RS,105,FV-00096581,1/04/2019,59808
EVENTO RS,105,FV-00096583,1/04/2019,4297
EVENTO RS,105,FV-00096584,1/04/2019,7581
EVENTO RS,105,FV-00096585,1/04/2019,46565
EVENTO RS,105,FV-00096588,1/04/2019,12637
EVENTO RS,105,FV-00096591,1/04/2019,49110
EVENTO RS,105,FV-00096592,1/04/2019,6980
EVENTO RS,105,FV-00096593,1/04/2019,23124
EVENTO RS,105,FV-00096594,1/04/2019,13410
EVENTO RS,105,FV-00096596,1/04/2019,11345
EVENTO RS,105,FV-00096599,1/04/2019,4150
EVENTO RS,105,FV-00096601,1/04/2019,3699
EVENTO RS,105,FV-00096602,1/04/2019,18630
EVENTO RS,105,FV-00096603,1/04/2019,14130
EVENTO RS,105,FV-00096605,1/04/2019,2815
EVENTO RS,105,FV-00096606,1/04/2019,4680
EVENTO RS,105,FV-00096607,1/04/2019,5040
EVENTO RS,105,FV-00096608,1/04/2019,2548
EVENTO RS,105,FV-00096609,1/04/2019,3600
EVENTO RS,105,FV-00096613,1/04/2019,1369
EVENTO RS,105,FV-00096616,1/04/2019,6720
EVENTO RS,105,FV-00096617,1/04/2019,46710
EVENTO RS,105,FV-00096618,1/04/2019,230475
EVENTO RS,105,FV-00096620,1/04/2019,44100
EVENTO RS,105,FV-00096622,1/04/2019,4226
EVENTO RS,105,FV-00096623,1/04/2019,420
EVENTO RS,105,FV-00096624,1/04/2019,2954
EVENTO RS,105,FV-00096627,1/04/2019,7051
EVENTO RS,105,FV-00096628,1/04/2019,28287
EVENTO RS,105,FV-00096632,1/04/2019,7756
EVENTO RS,105,FV-00096637,1/04/2019,38995
EVENTO RS,105,FV-00096638,1/04/2019,2737
EVENTO RS,105,FV-00096640,1/04/2019,10112
EVENTO RS,105,FV-00096641,1/04/2019,5400
EVENTO RS,105,FV-00096642,1/04/2019,10740
EVENTO RS,105,FV-00096644,1/04/2019,15168
EVENTO RS,105,FV-00096645,1/04/2019,8384
EVENTO RS,105,FV-00096646,1/04/2019,40056
EVENTO RS,105,FV-00096648,1/04/2019,9294
EVENTO RS,105,FV-00096650,1/04/2019,1357
EVENTO RS,105,FV-00096653,1/04/2019,2400
EVENTO RS,105,FV-00096665,2/04/2019,7037
EVENTO RS,105,FV-00096667,2/04/2019,5620
EVENTO RS,105,FV-00096669,2/04/2019,5220
EVENTO RS,105,FV-00096670,2/04/2019,13543
EVENTO RS,105,FV-00096671,2/04/2019,7210
EVENTO RS,105,FV-00096672,2/04/2019,16319
EVENTO RS,105,FV-00096673,2/04/2019,6139
EVENTO RS,105,FV-00096675,2/04/2019,64155
EVENTO RS,105,FV-00096677,2/04/2019,41490
EVENTO RS,105,FV-00096678,2/04/2019,3654
EVENTO RS,105,FV-00096679,2/04/2019,71730
EVENTO RS,105,FV-00096681,2/04/2019,101610
EVENTO RS,105,FV-00096684,2/04/2019,23040
EVENTO RS,105,FV-00096685,2/04/2019,31320
EVENTO RS,105,FV-00096687,2/04/2019,7852
EVENTO RS,105,FV-00096689,2/04/2019,6145
EVENTO RS,105,FV-00096691,2/04/2019,1260
EVENTO RS,105,FV-00096695,2/04/2019,5100
EVENTO RS,105,FV-00096696,2/04/2019,4140
EVENTO RS,105,FV-00096697,2/04/2019,2696
EVENTO RS,105,FV-00096703,2/04/2019,6600
EVENTO RS,105,FV-00096708,2/04/2019,18464
EVENTO RS,105,FV-00096710,2/04/2019,26194
EVENTO RS,105,FV-00096711,2/04/2019,28380
EVENTO RS,105,FV-00096714,2/04/2019,5586
EVENTO RS,105,FV-00096716,2/04/2019,700
EVENTO RS,105,FV-00096717,2/04/2019,9730
EVENTO RS,105,FV-00096718,2/04/2019,12315
EVENTO RS,105,FV-00096719,2/04/2019,2610
EVENTO RS,105,FV-00096721,2/04/2019,1287
EVENTO RS,105,FV-00096723,2/04/2019,2111
EVENTO RS,105,FV-00096724,2/04/2019,7110
EVENTO RS,105,FV-00096725,2/04/2019,7848
EVENTO RS,105,FV-00096726,2/04/2019,2318
EVENTO RS,105,FV-00096729,2/04/2019,44215
EVENTO RS,105,FV-00096735,2/04/2019,3676
EVENTO RS,105,FV-00096737,2/04/2019,9836
EVENTO RS,105,FV-00096742,2/04/2019,3018
EVENTO RS,105,FV-00096744,2/04/2019,5677
EVENTO RS,105,FV-00096745,2/04/2019,43546
EVENTO RS,105,FV-00096746,2/04/2019,11490
EVENTO RS,105,FV-00096751,2/04/2019,32
EVENTO RS,105,FV-00096756,2/04/2019,25830
EVENTO RS,105,FV-00096757,2/04/2019,10973
EVENTO RS,105,FV-00096758,2/04/2019,28920
EVENTO RS,105,FV-00096760,2/04/2019,235
EVENTO RS,105,FV-00096763,2/04/2019,94590
EVENTO RS,105,FV-00096765,2/04/2019,120561
EVENTO RS,105,FV-00096766,2/04/2019,70812
EVENTO RS,105,FV-00096769,2/04/2019,7280
EVENTO RS,105,FV-00096775,2/04/2019,14760
EVENTO RS,105,FV-00096776,2/04/2019,21960
EVENTO RS,105,FV-00096777,2/04/2019,4492
EVENTO RS,105,FV-00096778,2/04/2019,22924
EVENTO RS,105,FV-00096779,2/04/2019,4626
EVENTO RS,105,FV-00096782,2/04/2019,2197
EVENTO RS,105,FV-00096783,2/04/2019,6516
EVENTO RS,105,FV-00096784,2/04/2019,12517
EVENTO RS,105,FV-00096785,2/04/2019,796008
EVENTO RS,105,FV-00096786,2/04/2019,176520
EVENTO RS,105,FV-00096789,2/04/2019,281940
EVENTO RS,105,FV-00096790,2/04/2019,166906
EVENTO RS,105,FV-00096797,2/04/2019,66360
EVENTO RS,105,FV-00096802,2/04/2019,7500
EVENTO RS,105,FV-00096804,2/04/2019,3920
EVENTO RS,105,FV-00096809,2/04/2019,3600
EVENTO RS,105,FV-00096812,2/04/2019,15168
EVENTO RS,105,FV-00096813,2/04/2019,28824
EVENTO RS,105,FV-00096814,2/04/2019,4830
EVENTO RS,105,FV-00096826,2/04/2019,2610
EVENTO RS,105,FV-00096827,2/04/2019,93963
EVENTO RS,105,FV-00096831,2/04/2019,30808
EVENTO RS,105,FV-00096832,2/04/2019,6795
EVENTO RS,105,FV-00096833,2/04/2019,73200
EVENTO RS,105,FV-00096834,2/04/2019,7830
EVENTO RS,105,FV-00096839,2/04/2019,23168
EVENTO RS,105,FV-00096841,2/04/2019,18720
EVENTO RS,105,FV-00096843,3/04/2019,70110
EVENTO RS,105,FV-00096846,3/04/2019,3217
EVENTO RS,105,FV-00096847,3/04/2019,460
EVENTO RS,105,FV-00096851,3/04/2019,2197
EVENTO RS,105,FV-00096852,3/04/2019,21960
EVENTO RS,105,FV-00096854,3/04/2019,3070
EVENTO RS,105,FV-00096856,3/04/2019,30366
EVENTO RS,105,FV-00096860,3/04/2019,5220
EVENTO RS,105,FV-00096861,3/04/2019,51660
EVENTO RS,105,FV-00096862,3/04/2019,24957
EVENTO RS,105,FV-00096863,3/04/2019,1369
EVENTO RS,105,FV-00096864,3/04/2019,6366
EVENTO RS,105,FV-00096865,3/04/2019,54180
EVENTO RS,105,FV-00096870,3/04/2019,2475
EVENTO RS,105,FV-00096871,3/04/2019,11520
EVENTO RS,105,FV-00096872,3/04/2019,5992
EVENTO RS,105,FV-00096873,3/04/2019,206880
EVENTO RS,105,FV-00096877,3/04/2019,15577
EVENTO RS,105,FV-00096878,3/04/2019,13044
EVENTO RS,105,FV-00096879,3/04/2019,2574
EVENTO RS,105,FV-00096880,3/04/2019,1785
EVENTO RS,105,FV-00096882,3/04/2019,884250
EVENTO RS,105,FV-00096886,3/04/2019,154504
EVENTO RS,105,FV-00096887,3/04/2019,150240
EVENTO RS,105,FV-00096888,3/04/2019,6930
EVENTO RS,105,FV-00096889,3/04/2019,27891
EVENTO RS,105,FV-00096890,3/04/2019,5360
EVENTO RS,105,FV-00096891,3/04/2019,2815
EVENTO RS,105,FV-00096892,3/04/2019,14499
EVENTO RS,105,FV-00096894,3/04/2019,61260
EVENTO RS,105,FV-00096899,3/04/2019,190
EVENTO RS,105,FV-00096901,3/04/2019,4430
EVENTO RS,105,FV-00096902,3/04/2019,10398
EVENTO RS,105,FV-00096903,3/04/2019,3384
EVENTO RS,105,FV-00096905,3/04/2019,525018
EVENTO RS,105,FV-00096909,3/04/2019,18582
EVENTO RS,105,FV-00096912,3/04/2019,2916
EVENTO RS,105,FV-00096913,3/04/2019,29880
EVENTO RS,105,FV-00096914,3/04/2019,18202
EVENTO RS,105,FV-00096916,3/04/2019,1260
EVENTO RS,105,FV-00096917,3/04/2019,15720
EVENTO RS,105,FV-00096918,3/04/2019,4297
EVENTO RS,105,FV-00096922,3/04/2019,17760
EVENTO RS,105,FV-00096923,3/04/2019,6381
EVENTO RS,105,FV-00096924,3/04/2019,29880
EVENTO RS,105,FV-00096925,3/04/2019,6126
EVENTO RS,105,FV-00096929,3/04/2019,21420
EVENTO RS,105,FV-00096930,3/04/2019,5907
EVENTO RS,105,FV-00096933,3/04/2019,3217
EVENTO RS,105,FV-00096934,3/04/2019,2160
EVENTO RS,105,FV-00096935,3/04/2019,1689
EVENTO RS,105,FV-00096936,3/04/2019,143430
EVENTO RS,105,FV-00096937,3/04/2019,6542
EVENTO RS,105,FV-00096938,3/04/2019,2696
EVENTO RS,105,FV-00096939,3/04/2019,4170
EVENTO RS,105,FV-00096942,3/04/2019,7140
EVENTO RS,105,FV-00096943,3/04/2019,51480
EVENTO RS,105,FV-00096944,3/04/2019,22680
EVENTO RS,105,FV-00096946,3/04/2019,11345
EVENTO RS,105,FV-00096948,3/04/2019,177840
EVENTO RS,105,FV-00096949,3/04/2019,189438
EVENTO RS,105,FV-00096951,3/04/2019,144270
EVENTO RS,105,FV-00096952,3/04/2019,251937
EVENTO RS,105,FV-00096953,3/04/2019,440380
EVENTO RS,105,FV-00096955,3/04/2019,5630
EVENTO RS,105,FV-00096956,3/04/2019,7282
EVENTO RS,105,FV-00096957,3/04/2019,12295
EVENTO RS,105,FV-00096958,3/04/2019,18115
EVENTO RS,105,FV-00096959,3/04/2019,20291
EVENTO RS,105,FV-00096960,3/04/2019,1620
EVENTO RS,105,FV-00096961,3/04/2019,9480
EVENTO RS,105,FV-00096963,3/04/2019,22776
EVENTO RS,105,FV-00096964,3/04/2019,32160
EVENTO RS,105,FV-00096966,3/04/2019,1800
EVENTO RS,105,FV-00096968,3/04/2019,13006
EVENTO RS,105,FV-00096970,3/04/2019,50160
EVENTO RS,105,FV-00096971,3/04/2019,41271
EVENTO RS,105,FV-00096972,3/04/2019,15732
EVENTO RS,105,FV-00096976,3/04/2019,3633
EVENTO RS,105,FV-00096977,3/04/2019,7330
EVENTO RS,105,FV-00096978,3/04/2019,2890
EVENTO RS,105,FV-00096979,3/04/2019,446400
EVENTO RS,105,FV-00096984,3/04/2019,5010
EVENTO RS,105,FV-00096985,3/04/2019,6614
EVENTO RS,105,FV-00096986,3/04/2019,4387
EVENTO RS,105,FV-00096987,3/04/2019,10800
EVENTO RS,105,FV-00096992,3/04/2019,8624
EVENTO RS,105,FV-00096994,3/04/2019,2916
EVENTO RS,105,FV-00096995,3/04/2019,3360
EVENTO RS,105,FV-00096996,3/04/2019,3106
EVENTO RS,105,FV-00096997,3/04/2019,6054
EVENTO RS,105,FV-00096998,3/04/2019,10500
EVENTO RS,105,FV-00096999,3/04/2019,4752
EVENTO RS,105,FV-00097000,3/04/2019,3787
EVENTO RS,105,FV-00097001,3/04/2019,193620
EVENTO RS,105,FV-00097003,3/04/2019,29700
EVENTO RS,105,FV-00097006,3/04/2019,27370
EVENTO RS,105,FV-00097008,4/04/2019,17100
EVENTO RS,105,FV-00097009,4/04/2019,21850
EVENTO RS,105,FV-00097011,4/04/2019,18960
EVENTO RS,105,FV-00097018,4/04/2019,35305
EVENTO RS,105,FV-00097019,4/04/2019,13924
EVENTO RS,105,FV-00097020,4/04/2019,9390
EVENTO RS,105,FV-00097021,4/04/2019,18883
EVENTO RS,105,FV-00097022,4/04/2019,2997
EVENTO RS,105,FV-00097027,4/04/2019,2320
EVENTO RS,105,FV-00097028,4/04/2019,2684
EVENTO RS,105,FV-00097029,4/04/2019,7170
EVENTO RS,105,FV-00097030,4/04/2019,9917
EVENTO RS,105,FV-00097034,4/04/2019,161730
EVENTO RS,105,FV-00097035,4/04/2019,630
EVENTO RS,105,FV-00097038,4/04/2019,18960
EVENTO RS,105,FV-00097039,4/04/2019,3340
EVENTO RS,105,FV-00097041,4/04/2019,6783
EVENTO RS,105,FV-00097042,4/04/2019,1165
EVENTO RS,105,FV-00097043,4/04/2019,163563
EVENTO RS,105,FV-00097046,4/04/2019,103521
EVENTO RS,105,FV-00097047,4/04/2019,24144
EVENTO RS,105,FV-00097052,4/04/2019,6312
EVENTO RS,105,FV-00097054,4/04/2019,16560
EVENTO RS,105,FV-00097055,4/04/2019,13920
EVENTO RS,105,FV-00097056,4/04/2019,1192
EVENTO RS,105,FV-00097065,4/04/2019,10414
EVENTO RS,105,FV-00097066,4/04/2019,1120
EVENTO RS,105,FV-00097067,4/04/2019,4578
EVENTO RS,105,FV-00097070,4/04/2019,83151
EVENTO RS,105,FV-00097072,4/04/2019,88742
EVENTO RS,105,FV-00097076,4/04/2019,24340
EVENTO RS,105,FV-00097079,4/04/2019,1204
EVENTO RS,105,FV-00097080,4/04/2019,314579
EVENTO RS,105,FV-00097084,4/04/2019,60720
EVENTO RS,105,FV-00097085,4/04/2019,7830
